"external_id","name","name_ar","name_en","name_ku","phone_number","whatsapp","governorate","governorate_ar","category","subcategory","address","city","website","email","facebook","instagram","description","latitude","longitude","rating","source"
"IQ033054","منفذ الخازر","","","","","","Nineveh","نينوى","amenity","bureau_de_change","Nineveh","Nineveh","","","","","","36.395223","43.145828","","OpenStreetMap"
"IQ033061","مكتب بلوتوث لمستلزمات طب الاسنان","","Bluetooth for dental supplies","","","","Nineveh","نينوى","amenity","dentist","حي الحدباء, Nineveh","Nineveh","https://instagram.com/bluetooth.iq?igshid=MDM4ZDc5MmU=","bluetooth.b.123@gmail.com","","","","36.390616","43.145575","","OpenStreetMap"
"IQ033110","اعدادية دار السلام","","","","","","Nineveh","نينوى","amenity","school","Nineveh","Nineveh","","","","","","36.350257","43.150109","","OpenStreetMap"
"IQ033129","مكتبة الزهراء الفرع الاول","","","","","","Nineveh","نينوى","amenity","library","Nineveh","Nineveh","","","","","","36.351907","43.160588","","OpenStreetMap"
"IQ033168","لحم بعجين وكاهي الاصيل 2","","Lahem Baajin and Kahi Al Aseel 2","گۆشت لەگەڵ ئاجێن و کاهی ئەلعەسیل ٢","","","Nineveh","نينوى","amenity","restaurant","شارع التل, Nineveh","Nineveh","","ahmadbasman110@gmail.com","","","","36.349907","43.170202","","OpenStreetMap"
"IQ033172","باز الجزيرة","","vet bazaljazera","","","","Nineveh","نينوى","amenity","veterinary","Nineveh","Nineveh","","","","","","36.350005","43.174017","","OpenStreetMap"
"IQ033208","بنك العراقي الاسلامي","بنك العراقي الاسلامي","Iraqi Islamic Bank","","","","Nineveh","نينوى","amenity","bank","Nineveh","Nineveh","http://www.iraqiislamicb.iq","iib.main@iraqiislamicb.iq","","","","36.368561","43.174356","","OpenStreetMap"
"IQ033247","الدكتور احمدمؤيد حسين","","Dr Ahmad moaead hussen","","","","Nineveh","نينوى","amenity","nursing_home","Nineveh","Nineveh","","","","","","36.369253","43.173172","","OpenStreetMap"
"IQ033312","المركز الأوروبي لعلاج العقم واطفال الانابيب - الموصل | European Center for Infertility & IVF Mosul","","Woman Private Hospital","","","","Nineveh","نينوى","amenity","clinic","قرب جسر المثنى - داخل مستشفى صحة المراة الطابق الارضي, Mousl","Mousl","","","https://www.facebook.com/europeivfcenter","","المركز الأوروبي لعلاج العقم وأطفال الأنابيب - الموصل. خبرة وتقنيات حديثة. | European Center for Infertility & IVF - Mosul. Expertise & modern tech.","36.3673","43.175399","","OpenStreetMap"
"IQ033326","شافاست اكسبرس","","Shafastexpress","","","","Nineveh","نينوى","amenity","post_office","سايدين حي النور, Nineveh","Nineveh","https://www.shafastexpress.com/","Ninevehexpress@gmail.com","","","","36.368814","43.183178","","OpenStreetMap"
"IQ033365","عيادة هيلثي لطب الأسنان","","Healthy Dental Clinic","","","","Nineveh","نينوى","amenity","dentist","دورة سيدتي الجميلة, Nineveh","Nineveh","","","","","","36.373544","43.179454","","OpenStreetMap"
"IQ033367","Chilli chicken","","","","","","Nineveh","نينوى","amenity","restaurant","دورة سيدتي الجميلة, Nineveh","Nineveh","","","","","","36.369817","43.180806","","OpenStreetMap"
"IQ033369","صيدلية عمر كاظم","","Omar Kadhim Pharmacy","","","","Nineveh","نينوى","amenity","pharmacy","حي المثنى, Nineveh","Nineveh","","Omar74@gmail.com","","","","36.371971","43.176819","","OpenStreetMap"
"IQ033391","مذخر ادوية النهلة","","Al-Nahla drug store","Dikana dermanên El-Nehla","","","Nineveh","نينوى","amenity","pharmacy","شارع ١, Nineveh","Nineveh","","","","","","36.374878","43.181895","","OpenStreetMap"
"IQ033404","Bursa Kebap Evi Restaurant - مطعم كباب بورصا الموصل","","","","","","Nineveh","نينوى","amenity","restaurant","دورة طاهر زيناوه, الموصل","الموصل","https://www.bursakebapevi.com/","","","","","36.366117","43.19136","","OpenStreetMap"
"IQ033406","مختبر ميديكا الطبي","","","","","","Nineveh","نينوى","amenity","clinic","Nineveh","Nineveh","","","","","","36.365007","43.190984","","OpenStreetMap"
"IQ033474","نور سليمان","","","","","","Nineveh","نينوى","amenity","doctors","Nineveh","Nineveh","","","","","","36.381537","43.157792","","OpenStreetMap"
"IQ033484","عيادات صدى التخصصية للاسنان","","ECHO Dental Clinics","","","","Nineveh","نينوى","amenity","clinic","Nineveh","Nineveh","","","","","","36.380327","43.158726","","OpenStreetMap"
"IQ033489","مكتب الارض لمستلزمات طب الاسنان","مكتب الارض لمستلزمات طب الاسنان","The Earth for Dental Equipment","","","","Nineveh","نينوى","amenity","dentist","طب الاسنان, Nineveh","Nineveh","","eboohal@yahoo.com","","","","36.387436","43.149159","","OpenStreetMap"
"IQ033496","الشامي","","","","","","Nineveh","نينوى","amenity","fast_food","Nineveh","Nineveh","","","","","","36.386494","43.15057","","OpenStreetMap"
"IQ033497","مطعم المرجان","","","","","","Nineveh","نينوى","amenity","restaurant","Nineveh","Nineveh","","","","","","36.385496","43.15217","","OpenStreetMap"
"IQ033565","عافيات للفطور الصباحي","","","","","","Nineveh","نينوى","amenity","cafe","حي البلديات, Nineveh","Nineveh","","","","","","36.381084","43.165718","","OpenStreetMap"
"IQ033567","مكتب المصطفى لخدمات الانترنت","","ALMUSTAFA-NET","","","","Nineveh","نينوى","amenity","library","حي الرفاق, Nineveh","Nineveh","","","","","","36.37853","43.164469","","OpenStreetMap"
"IQ033601","منفذ اوكي للصيرفة","","","","","","Nineveh","نينوى","amenity","bureau_de_change","الموصل","الموصل","","","","","","36.386111","43.164583","","OpenStreetMap"
"IQ033605","مكة للوجبات السريعة","","Mecca fast food","","","","Nineveh","نينوى","amenity","restaurant","Nineveh","Nineveh","","","","","","36.385981","43.164695","","OpenStreetMap"
"IQ033643","د. محمود موسى المعماري","","Dr. Mahmoud Musa Architect","","","","Nineveh","نينوى","amenity","clinic","Nineveh","Nineveh","","","","","","36.384942","43.174599","","OpenStreetMap"
"IQ033661","مكتب الرغيد لخدمات المكتبية والانترنت","مكتب الرغيد لخدمات المكتبية والانترنت","Al Ragheed NET","مكتب الرغيد لخدمات المكتبية والانترنت","","","Nineveh","نينوى","amenity","community_centre","Nineveh","Nineveh","","","","","","36.394272","43.149096","","OpenStreetMap"
"IQ033666","منفذ امنية الخير","","حي الحدباء","حي الحدباء","","","Nineveh","نينوى","amenity","bureau_de_change","حي الحدباء, Nineveh","Nineveh","","","","","","36.393658","43.152919","","OpenStreetMap"
"IQ033667","صيدلية صلة الارحام","","","","","","Nineveh","نينوى","amenity","pharmacy","حي الصديق, Nineveh","Nineveh","","","","","","36.389459","43.154686","","OpenStreetMap"
"IQ033727","صيدلية و مجمع المركز الطبي","","Pharmacy and Medical Center Complex","","","","Nineveh","نينوى","amenity","pharmacy","الموصل","الموصل","","","","","","36.397807","43.159983","","OpenStreetMap"
"IQ033735","عيادة الحدباء التمريضية","","","","","","Nineveh","نينوى","amenity","nursing_home","شارع المضخة, Nineveh","Nineveh","http://mmoohhraad@gmail.com","mmoohhraad@gmail.com","","","","36.397469","43.157055","","OpenStreetMap"
"IQ033752","عيادة منير ومضر التمريضية","","","","","","Nineveh","نينوى","amenity","nursing_home","شارع 20, Nineveh","Nineveh","","","","","","36.394388","43.162324","","OpenStreetMap"
"IQ033758","منفذ علي الصواف","","","","","","Nineveh","نينوى","amenity","bureau_de_change","الموصل","الموصل","","","","","","36.392417","43.164944","","OpenStreetMap"
"IQ033781","مطعم ومشويات ابو حسن","","Restaurant and grill Abo Hasan","خه ره نه كه ئبو حه سه ن","","","Nineveh","نينوى","amenity","restaurant","٧ نيسان, Nineveh","Nineveh","","","","","","36.400406","43.16269","","OpenStreetMap"
"IQ033788","مأكولات كركور 1","مأكولات كركور 1","","","","","Nineveh","نينوى","amenity","restaurant","Nineveh","Nineveh","","","","","","36.378057","43.181039","","OpenStreetMap"
"IQ033793","كوفي شوب كركور","كوفي شوب كركور","","karkor cafe shop","","","Nineveh","نينوى","amenity","cafe","شارع المصرف قرب مأكولات كركور 1, Nineveh","Nineveh","","","","","","36.377767","43.180912","","OpenStreetMap"
"IQ033814","ماكولات سبونج بوب","","","","","","Nineveh","نينوى","amenity","restaurant","دورة سيدتي الجميلة, Nineveh","Nineveh","","","","","","36.379338","43.179964","","OpenStreetMap"
"IQ033839","المعالج النفسي صخر الحاج","","المعالج النفسي صخر الحاج","","","","Nineveh","نينوى","amenity","doctors","Nineveh","Nineveh","https://www.facebook.com/profile.php?id=100064149600969&mibextid=kFxxJD","","","","","36.37952","43.1799","","OpenStreetMap"
"IQ033870","مدرسة التحدي الاهلية .تربية خاصة .","مدرسة التحدي الاهلية .تربية خاصة .","Al tahady basic school .Special education .","قوتابخانه ی التحدی بنه ره تی .په روه رده ی تايبه ت","","","Nineveh","نينوى","amenity","school","Nineveh","Nineveh","https://www.facebook.com/%D9%85%D8%AF%D8%B1%D8%B3%D8%A9-%D8%A7%D9%84%D8%AA%D8%AD%D8%AF%D9%8A-%D9%84%D9%84%D8%AA%D8%B1%D8%A8%D9%8A%D8%A9-%D8%A7%D9%84%D8%AE%D8%A7%D8%B5%D8%A9-446534562527421/","","","","","36.378627","43.183536","","OpenStreetMap"
"IQ033900","انترنت القبطان;القبطان نت","","Internet Qoptan","","","","Nineveh","نينوى","amenity","internet_cafe","شارع المصارف, Nineveh","Nineveh","http://www.facebook.com/qoptan.net","","","","","36.38446","43.180795","","OpenStreetMap"
"IQ033914","دكتور مثنى عبدالرزاق","","","","","","Nineveh","نينوى","amenity","doctors","Nineveh","Nineveh","","","","","","36.38662","43.179531","","OpenStreetMap"
"IQ033923","حي المصارف","حي المصارف","","","","","Nineveh","نينوى","amenity","dentist","Nineveh","Nineveh","","","","","","36.385249","43.176305","","OpenStreetMap"
"IQ033928","مختبر الهديل التخصصي","","","","","","Nineveh","نينوى","amenity","clinic","تقاطع المصارف, Nineveh","Nineveh","","","","","","36.386631","43.179656","","OpenStreetMap"
"IQ033933","وسيم الخفاف","","","عمارة الرحمن/قرب باچة البريد","","","Nineveh","نينوى","amenity","doctors","حي البريد, Nineveh","Nineveh","","","","","","36.38553","43.176996","","OpenStreetMap"
"IQ033934","مختبر لين الطبي للتحليلات والهرمونات","مختبر لين الطبي للتحليلات والهرمونات","","","","","Nineveh","نينوى","amenity","hospital","تقاطع المصارف, Nineveh","Nineveh","","","","","","36.385862","43.181087","","OpenStreetMap"
"IQ033947","مركز روح الحياة الموصل لأطفال الأنابيب | Rooh Al-Hayat Mosul IVF Center","","","","","","Nineveh","نينوى","amenity","clinic","حي المصارف - قرب جامع الشهيد مازن, الموصل","الموصل","","","https://www.facebook.com/profile.php?id=100084803573893","","مركز روح الحياة الموصل: رعاية متقدمة للعقم وأطفال الأنابيب (IVF) والحقن المجهري. فريق طبي خبير، تقنيات حديثة، وخطط علاج شخصية لتحقيق حلمكم بالأمومة والأبوة. أملكم يبدأ هنا. اتصلوا بنا.","36.385049","43.177893","","OpenStreetMap"
"IQ034068","أبو هبة المعالج","","","","","","Nineveh","نينوى","amenity","clinic","Nineveh","Nineveh","","","","","","36.410012","43.087925","","OpenStreetMap"
"IQ034179","غسل الطيار الحديث للسيارات","","Modern pilot car wash","Pilotûştina pîlotên nûjen ên gerîdeyan","","","Nineveh","نينوى","amenity","car_wash","Duhok-Mosul Road, Nineveh","Nineveh","","","","","","36.441039","43.100108","","OpenStreetMap"
"IQ034192","عباس فقرات","","","","","","Nineveh","نينوى","amenity","clinic","Nineveh","Nineveh","","","","","","36.413699","43.162808","","OpenStreetMap"
"IQ034196","مطعم ومرطبات المصطفى","","","","","","Nineveh","نينوى","amenity","restaurant","Nineveh","Nineveh","","","","","","36.420968","43.160399","","OpenStreetMap"
"IQ034224","ابو عباس للفقرات","","Abu Abbas for Paragraphs","","","","Nineveh","نينوى","amenity","clinic","Nineveh","Nineveh","","","","","","36.428371","43.156945","","OpenStreetMap"
"IQ034281","مكتب الشروق/ محمد انور","","","","","","Nineveh","نينوى","amenity","post_office","فرع جاسم بلات, Nineveh","Nineveh","","m.aljboore1@gmail.com","","","","36.165773","43.26047","","OpenStreetMap"
"IQ034312","ثانوية علي رش للبنين","ثانوية علي رش للبنين","","","","","Nineveh","نينوى","amenity","school","شارع علي رش, Nineveh","Nineveh","","thoalfkarshabak@gmail.com","","","","36.285613","43.286718","","OpenStreetMap"
"IQ034313","مقام الإمام زين العابدين بن علي عليهما السلام","","The shrine of Imam Zain Al-Abidin bin Ali, peace be upon them","","","","Nineveh","نينوى","amenity","place_of_worship","مركز قرية علي رش, Nineveh","Nineveh","http://thoalfkarshabak@gmail.com","thoalfkarshabak@gmail.com","","","","36.28823","43.299005","","OpenStreetMap"
"IQ034315","مركز صحي في علي رش","مركز صحي في علي رش","Ali Rash clinic","","","","Nineveh","نينوى","amenity","clinic","شارع علي رش, Nineveh","Nineveh","http://thoalfkarshabak@gmail.com","thoalfkarshabak@gmail.com","","","","36.292502","43.2979","","OpenStreetMap"
"IQ034316","عيادة الشفاء الطبية البيطرية AL-Sifaa VET Clinic","عيادة الشفاء الطبية البيطرية AL-Sifaa VET Clinic","","","","","Nineveh","نينوى","amenity","veterinary","طريق كركوك موصل, Nineveh","Nineveh","","","","","","36.193942","43.327492","","OpenStreetMap"
"IQ034334","مطعم وقاعة اوروك","مطعم وقاعة اوروك","Uruk Restaurant Hall","","","","Nineveh","نينوى","amenity","restaurant","Nineveh","Nineveh","","","","","","36.270009","43.374376","","OpenStreetMap"
"IQ034352","Rozana Cafe","","Rozana Cafe","","","","Nineveh","نينوى","amenity","restaurant","Nineveh","Nineveh","","Love_re62@hotmail.com","","","","36.275031","43.376448","","OpenStreetMap"
"IQ034513","جامع الرؤوف","","","","","","Nineveh","نينوى","amenity","place_of_worship","كركوكلي, Nineveh","Nineveh","","abd85_irq@yahoo.com","","","","36.363341","43.207299","","OpenStreetMap"
"IQ034533","صيدلية الأنفال","","Al-Anfal Pharmacy","","","","Nineveh","نينوى","amenity","pharmacy","سايدين السماح - مجمع جوري الطبي, Nineveh","Nineveh","","","","","","36.364573","43.221926","","OpenStreetMap"
"IQ034556","صيدلية بحر الدواء","","Sea of ​​Medicine Pharmacy","درمنديخانا بحر الدواء","","","Nineveh","نينوى","amenity","pharmacy","حي صدام, Nineveh","Nineveh","","","","","","36.387555","43.205677","","OpenStreetMap"
"IQ034674","مكتب صيرفة","","Currency Exchange Office","","","","Nineveh","نينوى","amenity","bureau_de_change","Nineveh","Nineveh","","","","","","36.451329","43.336864","","OpenStreetMap"
"IQ034679","كفتريا الربيع","","","","","","Nineveh","نينوى","amenity","cafe","شارع عشرين, Nineveh","Nineveh","","frhad20@yahoo.com","","","","36.446374","43.34977","","OpenStreetMap"
"IQ034713","مجمع كرمليس","","","","","","Nineveh","نينوى","amenity","fuel","Nineveh","Nineveh","http://sarmdal_baboo@yahoo.com","sarmdal_baboo@yahoo.com","","","","36.30655","43.4111","","OpenStreetMap"
"IQ034850","عقيل للأستنساخ وطباعة التقارير والبحوث","عقيل للأستنساخ وطباعة التقارير والبحوث","","","","","Nineveh","نينوى","shop","copyshop","Nineveh","Nineveh","","","","","","36.295135","43.193437","","OpenStreetMap"
"IQ034851","محل استنساخ عقيل","","","","","","Nineveh","نينوى","shop","copyshop","شارع مولدة ابو عبدالله, Nineveh","Nineveh","","","","","","36.294865","43.19392","","OpenStreetMap"
"IQ034861","مكتب الكرم للموبايل","","","","","","Nineveh","نينوى","shop","mobile_phone","محلة 429, Nineveh","Nineveh","","","","","","36.333011","43.065185","","OpenStreetMap"
"IQ034862","ربيع الحداد","","","","","","Nineveh","نينوى","shop","car_repair","Nineveh","Nineveh","","","","","","36.342979","43.062895","","OpenStreetMap"
"IQ034878","كراج الزبيدي تفليش سيارات سكانيا","","","","","","Nineveh","نينوى","shop","car_repair","syria road, Nineveh","Nineveh","","","","","","36.347389","43.064284","","OpenStreetMap"
"IQ034881","عمر لتصليح طاحونة كيا","","","","","","Nineveh","نينوى","shop","car","Nineveh","Nineveh","http://mhsny2938@gmail.com","mhsny2938@gmail.com","","","","36.347187","43.069699","","OpenStreetMap"
"IQ034888","عمرطاحونة","","","","","","Nineveh","نينوى","shop","car_repair","صناعة وادي عكاب, Nineveh","Nineveh","","","","","","36.347115","43.069548","","OpenStreetMap"
"IQ034900","حلاقة المهندس محمد وليد","","","","","","Nineveh","نينوى","shop","beauty","Nineveh","Nineveh","","","","","","36.333967","43.081402","","OpenStreetMap"
"IQ034916","محل هدايا","","تجهيزات محمد رسلان","","","","Nineveh","نينوى","shop","gift","الموصل الجديدة, Nineveh","Nineveh","","","","","","36.329002","43.095684","","OpenStreetMap"
"IQ034918","مكتب عمر فون","","","","","","Nineveh","نينوى","shop","mobile_phone","شارع نينوى, Nineveh","Nineveh","","","","","","36.328493","43.094968","","OpenStreetMap"
"IQ034950","ريان العبد","","RYAN ALABD","","","","Nineveh","نينوى","shop","sports","Nineveh","Nineveh","http://ryanalabd2@gmail.com","ryanalabd2@gmail.com","","","","36.34935","43.084647","","OpenStreetMap"
"IQ034952","كراج خلدون الفيتر","كراج خلدون الفيتر","Khaldon mecanic","","","","Nineveh","نينوى","shop","car_repair","قرب جامع بنات النجفي فرع الدباغ, Nineveh","Nineveh","","","","","","36.352702","43.068886","","OpenStreetMap"
"IQ034963","مكتب محمود","","Mhmod","","","","Nineveh","نينوى","shop","electronics","الاصلاح, Nineveh","Nineveh","","amazonaead@gmail.com","","","","36.352606","43.090075","","OpenStreetMap"
"IQ034965","مكتب محمود للبرمجيات","","","","","","Nineveh","نينوى","shop","toys","Nineveh","Nineveh","","","","","","36.352594","43.090192","","OpenStreetMap"
"IQ034969","اسواق الحدباء","","","","","","Nineveh","نينوى","shop","convenience","الموصل","الموصل","","","","","","36.358528","43.0945","","OpenStreetMap"
"IQ034970","كوزمتك الألماني","","","","","","Nineveh","نينوى","shop","cosmetics","حي الرفاعي سايدين القسم, Nineveh","Nineveh","","abadyaljarjary@gmail.com","","","","36.358528","43.095458","","OpenStreetMap"
"IQ034978","اسواق عبد الرزاق الطائي","","","","","","Nineveh","نينوى","shop","convenience","الموصل","الموصل","","","","","","36.370611","43.082444","","OpenStreetMap"
"IQ034979","مروان","","","","","","Nineveh","نينوى","shop","convenience","الموصل","الموصل","","","","","","36.369611","43.083","","OpenStreetMap"
"IQ034995","تموز للموبايلات","","","","","","Nineveh","نينوى","shop","mobile_phone","الموصل","الموصل","","","","","","36.367583","43.085528","","OpenStreetMap"
"IQ034996","اسواق مكة","","","","","","Nineveh","نينوى","shop","convenience","الموصل","الموصل","","","","","","36.365778","43.089917","","OpenStreetMap"
"IQ035010","دهين علي النجفي","","","","","","Nineveh","نينوى","shop","confectionery","Nineveh","Nineveh","","","","","","36.315024","43.111447","","OpenStreetMap"
"IQ035028","حلاقة المصطفى","","Mustafa Barber","","","","Nineveh","نينوى","shop","beauty","شارع بغداد, Nineveh","Nineveh","","","","","","36.328371","43.097775","","OpenStreetMap"
"IQ035034","الليث للمطابخ التركية","","","","","","Nineveh","نينوى","shop","furniture","Nineveh","Nineveh","","","","","","36.333406","43.10897","","OpenStreetMap"
"IQ035050","احمد الحلاق","","ahmed barber","احمه د حه لاق","","","Nineveh","نينوى","shop","beauty","Mosul-Baghdad road, Nineveh","Nineveh","","","","","","36.34246","43.101576","","OpenStreetMap"
"IQ035072","عمادابواحمدالصباغ)الفرع الاول(","عمادابواحمدالصباغ)الفرع الاول(","","","","","Nineveh","نينوى","shop","copyshop","شارع السجن, Nineveh","Nineveh","","","","","","36.330943","43.131636","","OpenStreetMap"
"IQ035077","اسواق الحارث","","","","","","Nineveh","نينوى","shop","convenience","الموصل","الموصل","","","","","","36.331609","43.131398","","OpenStreetMap"
"IQ035078","مكتب العراب","","","","","","Nineveh","نينوى","shop","convenience","الموصل","الموصل","","","","","","36.336333","43.132111","","OpenStreetMap"
"IQ035089","أزياء الرصافة","","fashion alrssafa شارع الدواسة","","","","Nineveh","نينوى","shop","clothes","الموصل الشارع الدواسة, Nineveh","Nineveh","http://ahmed.abdullah.bakr@gmail.com","ahmed.abdullah.bakr@gmail.com","","","","36.335136","43.137311","","OpenStreetMap"
"IQ035090","ملابس دواسة","ملابس دواسة","Clothes dwasah","جل كوبر ده وا سه","","","Nineveh","نينوى","shop","clothes","شارع الدواسة, Nineveh","Nineveh","","ahmed.abdullah.bakr@gmail.com","","","","36.336355","43.137328","","OpenStreetMap"
"IQ035115","مكتب حجي اسماعيل","","","","","","Nineveh","نينوى","shop","convenience","الموصل","الموصل","","","","","","36.332778","43.138889","","OpenStreetMap"
"IQ035116","عبدالله صالح جلي لايتات","","","","","","Nineveh","نينوى","shop","car_repair","شارع الدواسة, Nineveh","Nineveh","","","","","","36.331322","43.141875","","OpenStreetMap"
"IQ035124","اسواق عمر","","","","","","Nineveh","نينوى","shop","convenience","الموصل","الموصل","","","","","","36.3415","43.129556","","OpenStreetMap"
"IQ035125","الهلال لتجارة الحقائب","","","","","","Nineveh","نينوى","shop","variety_store","Nineveh","Nineveh","","","","","","36.342601","43.134489","","OpenStreetMap"
"IQ035137","محلات الغانم","محلات الغانم","al ghanem","","","","Nineveh","نينوى","shop","variety_store","سوق العطارين, Nineveh","Nineveh","","mgm.attar@gmail.com","","","","36.343466","43.136131","","OpenStreetMap"
"IQ035138","اقمشة احمد وشريف لتجارة الاقمشة","","ahmed&shareef for clothes shop","","","","Nineveh","نينوى","shop","clothes","الجسر الحديدي القديم, Nineveh","Nineveh","","ahmed_aqrawe@yahoo.com","","","","36.344315","43.13614","","OpenStreetMap"
"IQ035151","أسواق ابوحيدر","أسواق ابوحيدر","abu Haydar markets","","","","Nineveh","نينوى","shop","supermarket","حي فلسطين, Nineveh","Nineveh","","aliemad864@gmail.com","","","","36.31188","43.197802","","OpenStreetMap"
"IQ035154","مستلزمات الموصل AM","","","","","","Nineveh","نينوى","shop","electronics","شارع العزيرات, Nineveh","Nineveh","","","","","","36.316244","43.198226","","OpenStreetMap"
"IQ035157","كهربائيات ابو عبدالله","","","","","","Nineveh","نينوى","shop","hardware","الصابرين, Nineveh","Nineveh","http://abojee604@gmail.com","abojee604@gmail.com","","","","36.32246","43.196044","","OpenStreetMap"
"IQ035159","ستوديو سما نينوى للتصوير","ستوديو سما نينوى للتصوير","Sama Nineveh Photography Studio","","","","Nineveh","نينوى","shop","photo","Nineveh","Nineveh","","","","","","36.322636","43.197496","","OpenStreetMap"
"IQ035163","مكتب كلاكسي للبرمجيات","مكتب كلاكسي للبرمجيات","مكتب كلاكسي للبرمجيات","مكتب كلاكسي للبرمجيات","","","Nineveh","نينوى","shop","mobile_phone","حي البعث, Nineveh","Nineveh","","","","","","36.33594","43.164167","","OpenStreetMap"
"IQ035164","مكوى تبارك الفني","","Tabark Laundry","مكوى تبارك","","","Nineveh","نينوى","shop","dry_cleaning","حي البعث, Nineveh","Nineveh","","wessamaltaee88@gmail.com","","","","36.335207","43.165463","","OpenStreetMap"
"IQ035175","شهد روز","","shahad roze","","","","Nineveh","نينوى","shop","florist","Nineveh","Nineveh","","","","","","36.34045","43.156923","","OpenStreetMap"
"IQ035176","باقة ورد","","Baqat wared","","","","Nineveh","نينوى","shop","florist","Nineveh","Nineveh","","","","","","36.340425","43.156911","","OpenStreetMap"
"IQ035197","مكتبة شمس للاستنساخ والأنترنت","","Shams Office","","","","Nineveh","نينوى","shop","stationery","السبعاوي, Nineveh","Nineveh","","","","","","36.328444","43.184322","","OpenStreetMap"
"IQ035208","أسواق محمد","","","","","","Nineveh","نينوى","shop","convenience","Nineveh","Nineveh","","","","","","36.327554","43.194841","","OpenStreetMap"
"IQ035211","الشهد لطيور الزينة بيع وشراء جميع انواع الحيوانات","الشهد لطيور الزينة بيع وشراء جميع انواع الحيوانات","Sell ​​and buy all kinds of animals","","","","Nineveh","نينوى","shop","pet","حي الوحدة, Nineveh","Nineveh","https://www.facebook.com/الشهد-لطيور-الزينة-بيع-وشراء-جميع-انواع-الطيور-444566419807835/","","","","","36.331466","43.190947","","OpenStreetMap"
"IQ035212","شركة ربيع الموصل لتجارة الأجهزة الكهربائية","","Rabea Almosul","","","","Nineveh","نينوى","shop","electronics","الوحدة و الميثاق, Nineveh","Nineveh","https://www.facebook.com/rabeealmosul","rabeealmosul18@gmail.com","","","","36.330695","43.192372","","OpenStreetMap"
"IQ035218","مكتب المحاسب","","almuhasib office","","","","Nineveh","نينوى","shop","mobile_phone","شارع الميثاق, Nineveh","Nineveh","","","","","","36.330034","43.194893","","OpenStreetMap"
"IQ035221","مولده العنزي","","","","","","Nineveh","نينوى","shop","computer","Nineveh","Nineveh","","","","","","36.330256","43.198911","","OpenStreetMap"
"IQ035228","مكتب عمر ريتاج للموبايل","","","","","","Nineveh","نينوى","shop","mobile_phone","الموصل","الموصل","","","","","","36.330139","43.196444","","OpenStreetMap"
"IQ035229","كوبوتا الشرق","","","","","","Nineveh","نينوى","shop","car","Nineveh","Nineveh","","","","","","36.342474","43.186222","","OpenStreetMap"
"IQ035233","عمر جبوري للنوزلات سيارات","عمر جبوري للنوزلات سيارات","","","","","Nineveh","نينوى","shop","car_repair","Nineveh","Nineveh","","","","","","36.34629","43.184244","","OpenStreetMap"
"IQ035235","محمد الالماني لصبغ السيارات","","","","","","Nineveh","نينوى","shop","car_repair","Erbil Road, Nineveh","Nineveh","","","","","","36.348094","43.184992","","OpenStreetMap"
"IQ035236","ابو سيف لكبس الصوندات","","Abu saif for Hoses Pressing","","","","Nineveh","نينوى","shop","car_repair","Nineveh","Nineveh","","","","","","36.347981","43.185779","","OpenStreetMap"
"IQ035249","ابو سيف لكبس جميع انواع الصوندات","","","","","","Nineveh","نينوى","shop","car_repair","المنطقة الصناعية, Nineveh","Nineveh","","ashraf.khalid.1988@gmail.com","","","","36.347958","43.185727","","OpenStreetMap"
"IQ035250","عبدالله المولى حساسات كزوز","","","","","","Nineveh","نينوى","shop","repair","الموصل","الموصل","","","","","","36.348923","43.186476","","OpenStreetMap"
"IQ035259","اياد الفيتر     اختصاص رينو","","","","","","Nineveh","نينوى","shop","car_repair","Nineveh","Nineveh","","","","","","36.341644","43.198689","","OpenStreetMap"
"IQ035277","سنتر الجزيرة للتسوق","","Al-Jazera Center for shopping","","","","Nineveh","نينوى","shop","supermarket","Hayy Ar Rafa`i, Nineveh","Nineveh","https://www.facebook.com/Aljazeera-Center-%D8%B3%D9%86%D8%AA%D8%B1-%D8%A7%D9%84%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9-%D9%84%D9%84%D8%AA%D8%B3%D9%88%D9%82-126120401590503/","","","","","36.359574","43.10269","","OpenStreetMap"
"IQ035284","أسواق سعد","","","","","","Nineveh","نينوى","shop","supermarket","al-Zanjili, Nineveh","Nineveh","","altaai.1987@gmail.com","","","","36.35049","43.115765","","OpenStreetMap"
"IQ035286","اثاث الصفار","","Furniture Al saffar","","","","Nineveh","نينوى","shop","furniture","شارع الفاروق, Nineveh","Nineveh","","","","","","36.351677","43.120288","","OpenStreetMap"
"IQ035287","معرض السلام للأثاث","","","","","","Nineveh","نينوى","shop","furniture","الجسر الخامس, Nineveh","Nineveh","","","","","","36.350775","43.121226","","OpenStreetMap"
"IQ035288","نجارة غرناطة","","Granada Carpentry","","","","Nineveh","نينوى","shop","furniture","Nineveh","Nineveh","","granadacarpentry1964@gmail.com","","","","36.353981","43.120652","","OpenStreetMap"
"IQ035297","معرض الوسام لتجارة الاجهزة الكهربائية","","Al Wissam Electrical Appliances Trade Show","Pêşangeha Bazirganiya Kelûpelên Kehrebayî ya Al Wessam","","","Nineveh","نينوى","shop","electronics","Nineveh","Nineveh","","","","","","36.358453","43.145808","","OpenStreetMap"
